Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
23/03/2022,15:00,10,1.6,28.7,0.7,28.8,52.5,0.0,1005,22.8,8.9,21
23/03/2022,16:00,15,1.5,32.6,0.8,27.5,57.6,0.0,1005,20.0,8.7,20
23/03/2022,17:00,6,1.8,26.4,0.8,26.4,63.3,0.0,1005,19.9,8.5,20
23/03/2022,18:00,8,1.2,31.9,0.6,25.8,67.4,0.0,1006,17.8,8.4,21
23/03/2022,19:00,9,1.3,33.6,0.6,25.3,70.8,0.0,1006,18.8,8.2,20
23/03/2022,20:00,5,1.0,35.3,0.6,25.0,71.2,0.0,1007,18.9,8.4,21
23/03/2022,21:00,8,1.1,27.2,0.5,24.7,72.0,0.0,1007,18.3,8.2,20
23/03/2022,22:00,4,0.8,38.3,0.4,24.6,73.3,0.0,1007,18.8,8.3,20
23/03/2022,23:00,3,0.7,38.8,0.4,24.3,75.2,0.0,1008,18.6,8.0,18
24/03/2022,00:00,10,0.7,44.3,0.4,24.1,76.7,0.0,1008,19.8,7.6,17
24/03/2022,01:00,358,0.5,52.2,0.3,23.9,76.3,0.0,1008,18.3,7.6,13
24/03/2022,02:00,86,0.4,53.9,0.3,23.7,75.8,0.0,1008,16.7,7.1,15
24/03/2022,03:00,102,0.3,44.5,0.3,23.4,77.6,0.0,1008,16.7,7.2,15
24/03/2022,04:00,109,0.4,53.2,0.2,23.3,77.2,0.0,1008,16.0,7.1,16
24/03/2022,05:00,88,0.2,50.2,0.2,23.3,76.9,0.0,1009,15.3,7.1,16
24/03/2022,06:00,149,0.3,44.1,0.2,23.5,76.0,0.0,1010,18.5,7.4,18
24/03/2022,07:00,200,0.3,63.2,0.3,24.2,74.7,0.0,1010,24.0,9.3,26
24/03/2022,08:00,199,0.5,65.1,0.4,25.6,66.8,0.0,1011,32.7,11.1,33
24/03/2022,09:00,200,0.3,51.5,0.3,26.9,60.5,0.0,1011,29.3,12.1,34
24/03/2022,10:00,76,0.6,50.6,0.4,28.0,54.7,0.0,1010,25.9,11.3,32
24/03/2022,11:00,30,0.9,39.5,0.7,28.7,49.8,0.0,1010,30.7,14.1,37
24/03/2022,12:00,21,1.1,38.5,0.7,29.2,47.3,0.0,1009,28.0,9.5,22
24/03/2022,13:00,20,1.3,39.1,0.8,29.3,44.2,0.0,1008,19.7,8.2,17
24/03/2022,14:00,26,1.2,44.8,0.7,29.3,42.1,0.0,1008,19.8,7.5,15
24/03/2022,15:00,8,1.9,30.1,0.9,28.5,45.0,0.0,1008,18.9,7.3,15
24/03/2022,16:00,11,1.5,32.8,0.7,27.8,48.2,0.0,1008,18.5,7.4,16
24/03/2022,17:00,6,1.1,32.5,0.5,26.9,53.8,0.0,1009,19.7,7.7,17
24/03/2022,18:00,5,1.4,29.0,0.6,26.1,61.8,0.0,1009,16.5,7.6,18
24/03/2022,19:00,4,0.8,37.1,0.5,25.7,64.0,0.0,1010,16.3,7.7,19
24/03/2022,20:00,11,1.0,36.9,0.6,25.5,65.4,0.0,1010,15.7,7.8,20
24/03/2022,21:00,12,0.8,42.2,0.5,25.2,67.8,0.0,1011,16.5,7.2,18
24/03/2022,22:00,19,0.7,40.0,0.5,25.0,69.7,0.0,1011,14.8,6.8,17
24/03/2022,23:00,9,0.9,37.8,0.5,24.8,69.3,0.0,1011,13.0,6.1,14
25/03/2022,00:00,357,0.7,39.7,0.4,24.4,70.9,0.0,1010,15.2,6.5,14
25/03/2022,01:00,342,0.5,38.5,0.3,23.8,71.0,0.0,1010,15.8,6.9,13
25/03/2022,02:00,299,0.1,57.8,0.2,23.8,68.9,0.0,1010,13.7,6.2,13
25/03/2022,03:00,307,0.2,69.2,0.2,23.5,71.4,0.0,1010,14.8,6.8,18
25/03/2022,04:00,233,0.2,75.1,0.3,22.7,77.0,0.0,1010,18.2,9.0,25
25/03/2022,05:00,280,0.1,66.6,0.2,22.0,78.5,0.0,1011,16.3,8.2,22
25/03/2022,06:00,209,0.5,40.5,0.3,21.9,78.8,0.0,1012,20.3,8.8,24
25/03/2022,07:00,206,0.8,57.0,0.6,23.1,71.5,0.0,1012,22.0,9.2,25
25/03/2022,08:00,193,0.8,62.1,0.6,24.6,64.6,0.0,1012,27.0,8.3,21
25/03/2022,09:00,19,0.2,71.1,0.3,26.4,54.5,0.0,1012,17.8,6.0,12
25/03/2022,10:00,6,0.3,57.1,0.4,27.4,50.8,0.0,1011,16.7,6.3,13
25/03/2022,11:00,37,0.5,42.7,0.5,27.4,49.4,0.0,1011,21.1,10.3,28
25/03/2022,12:00,16,0.6,43.5,0.4,28.4,47.0,0.0,1010,25.0,11.5,29
25/03/2022,13:00,41,0.7,49.4,0.6,28.3,49.2,0.0,1009,25.2,8.4,20
25/03/2022,14:00,10,1.5,34.3,0.8,28.4,45.8,0.0,1009,20.1,6.5,13
25/03/2022,15:00,10,1.4,31.3,0.7,28.2,46.4,0.0,1008,15.8,6.1,13
25/03/2022,16:00,64,1.1,39.4,0.7,27.0,57.0,0.0,1009,18.8,6.4,14
25/03/2022,17:00,189,2.1,31.3,1.2,22.7,76.1,15.5,1010,12.7,5.1,10
25/03/2022,18:00,201,1.1,44.5,0.6,20.2,87.3,4.3,1011,10.7,5.1,13
25/03/2022,19:00,158,0.4,53.8,0.3,20.8,86.2,0.0,1011,10.5,5.3,14
25/03/2022,20:00,106,0.2,58.1,0.3,21.2,85.0,0.0,1012,10.9,5.2,13
25/03/2022,21:00,143,0.5,32.7,0.3,21.4,83.9,0.0,1012,12.2,5.2,11
25/03/2022,22:00,188,0.5,45.0,0.3,21.5,84.0,0.0,1012,13.3,5.7,15
25/03/2022,23:00,221,0.7,56.1,0.5,21.3,84.0,0.0,1012,13.1,6.0,20
26/03/2022,00:00,201,0.6,46.4,0.4,21.0,81.4,0.0,1011,12.6,4.8,12
26/03/2022,01:00,216,0.4,57.9,0.3,20.8,80.6,0.0,1011,10.7,4.3,8
26/03/2022,02:00,218,0.6,44.4,0.4,20.5,80.9,0.0,1010,12.8,4.9,13
26/03/2022,03:00,231,0.4,55.0,0.4,20.6,81.1,0.0,1010,10.9,4.4,10
26/03/2022,04:00,221,0.6,45.8,0.5,20.5,80.9,0.0,1010,9.9,4.1,8
26/03/2022,05:00,212,0.8,41.7,0.6,20.4,81.9,0.0,1011,10.8,4.6,11
26/03/2022,06:00,223,0.4,63.7,0.4,20.7,80.4,0.0,1011,11.0,4.6,12
26/03/2022,07:00,219,0.6,54.2,0.5,21.7,75.8,0.0,1012,9.8,3.9,8
26/03/2022,08:00,203,1.0,37.7,0.6,23.6,66.9,0.0,1013,9.7,3.5,6
26/03/2022,09:00,202,1.0,56.1,0.6,24.5,62.9,0.0,1013,8.1,3.0,5
26/03/2022,10:00,182,0.8,48.2,0.6,25.5,58.3,0.0,1012,9.2,3.0,5
26/03/2022,11:00,195,0.4,62.6,0.4,26.5,54.2,0.0,1012,7.6,3.2,5
26/03/2022,12:00,180,0.7,51.4,0.5,26.6,52.9,0.0,1011,6.8,3.0,5
26/03/2022,13:00,174,0.2,53.3,0.5,26.7,53.1,0.0,1010,7.7,2.8,5
26/03/2022,14:00,34,1.1,35.7,0.6,24.9,65.9,0.0,1010,9.9,3.9,8
26/03/2022,15:00,4,1.2,32.7,0.6,24.8,68.9,0.0,1009,11.3,4.2,8
26/03/2022,16:00,15,0.9,34.8,0.5,24.6,69.7,0.0,1009,9.9,3.6,6
26/03/2022,17:00,0,0.9,29.9,0.3,24.3,70.8,0.0,1010,8.9,3.8,7
26/03/2022,18:00,230,0.3,75.7,0.3,22.5,81.4,14.3,1010,13.0,5.6,13
26/03/2022,19:00,244,0.3,57.9,0.3,22.1,80.4,0.0,1011,10.5,5.0,13
26/03/2022,20:00,221,0.7,50.6,0.5,22.1,77.3,0.0,1011,8.0,3.7,8
26/03/2022,21:00,238,0.2,68.0,0.3,21.9,76.3,0.0,1011,6.4,2.3,5
26/03/2022,22:00,217,0.4,58.7,0.3,21.7,74.8,0.0,1011,4.7,1.5,3
26/03/2022,23:00,221,0.5,63.0,0.4,21.6,74.7,0.0,1011,4.1,1.3,2
27/03/2022,00:00,219,0.4,57.1,0.3,21.8,72.2,0.0,1011,3.1,1.1,2
27/03/2022,01:00,208,0.6,45.9,0.4,21.5,73.2,0.0,1010,3.5,1.1,1
27/03/2022,02:00,209,0.5,51.2,0.3,21.1,74.0,0.0,1009,3.6,1.3,2
27/03/2022,03:00,225,0.4,58.1,0.3,21.0,75.7,0.0,1010,4.1,1.3,2
27/03/2022,04:00,216,0.7,42.3,0.5,20.9,75.7,0.0,1010,3.8,1.1,2
27/03/2022,05:00,200,0.6,50.2,0.5,21.0,75.0,0.0,1010,2.3,0.8,1
27/03/2022,06:00,217,0.6,60.8,0.5,21.0,75.6,0.0,1011,3.6,1.2,2
27/03/2022,07:00,211,0.5,64.7,0.4,21.5,74.0,0.0,1011,3.8,0.9,2
27/03/2022,08:00,205,0.4,68.9,0.4,23.0,69.6,0.0,1012,4.6,1.5,3
27/03/2022,09:00,192,0.7,54.1,0.5,24.6,64.1,0.0,1012,4.0,1.6,3
27/03/2022,10:00,359,0.4,49.1,0.4,26.0,59.0,0.0,1012,7.7,3.5,9
27/03/2022,11:00,60,0.9,45.4,0.5,26.5,58.3,0.0,1011,11.8,5.0,12
27/03/2022,12:00,58,1.1,40.5,0.7,27.2,51.6,0.0,1009,10.4,4.1,7
27/03/2022,13:00,47,1.1,42.9,0.8,27.2,49.6,0.0,1009,9.4,3.5,5
27/03/2022,14:00,42,1.2,41.6,0.9,26.6,52.3,0.0,1008,8.9,3.6,5
27/03/2022,15:00,59,1.1,42.2,0.7,25.7,57.3,0.0,1008,10.9,3.7,5
27/03/2022,16:00,59,1.0,40.3,0.7,25.4,58.0,0.0,1008,9.6,3.6,5
27/03/2022,17:00,70,0.8,46.4,0.5,24.9,62.9,0.0,1008,9.7,3.7,5
27/03/2022,18:00,100,0.6,44.1,0.4,24.5,65.7,0.0,1008,10.2,4.3,8
27/03/2022,19:00,100,0.7,38.9,0.4,24.5,66.5,0.0,1009,12.0,5.1,11
27/03/2022,20:00,120,0.5,36.2,0.3,24.5,66.5,0.0,1010,13.9,5.4,12
27/03/2022,21:00,113,0.3,37.4,0.5,23.1,75.8,7.3,1010,13.6,5.4,12
27/03/2022,22:00,211,0.4,49.2,0.3,21.9,84.4,0.0,1009,8.6,3.8,7
27/03/2022,23:00,231,0.2,68.7,0.3,22.0,84.8,0.1,1009,10.7,4.1,8
28/03/2022,00:00,203,0.6,59.3,0.4,21.6,85.7,7.0,1008,10.2,4.8,12
28/03/2022,01:00,250,0.2,57.9,0.3,21.4,86.2,2.7,1008,9.3,4.1,7
28/03/2022,02:00,263,0.1,83.3,0.2,21.4,86.4,0.1,1007,8.3,3.7,7
28/03/2022,03:00,251,0.2,57.7,0.3,21.0,86.4,2.8,1007,7.0,3.1,5
28/03/2022,04:00,228,0.3,64.1,0.3,21.1,86.9,0.0,1007,6.3,2.7,5
28/03/2022,05:00,226,0.4,54.9,0.4,21.2,87.2,0.0,1007,7.7,3.6,7
28/03/2022,06:00,212,0.6,46.9,0.4,21.3,86.8,0.0,1007,10.0,4.6,11
28/03/2022,07:00,202,0.9,34.2,0.5,21.2,86.9,0.0,1008,12.7,4.8,12
28/03/2022,08:00,161,0.7,38.4,0.4,21.5,87.1,2.7,1008,10.0,4.2,9
28/03/2022,09:00,150,0.6,42.8,0.4,21.5,87.7,3.4,1008,8.6,3.0,6
28/03/2022,10:00,148,0.7,42.1,0.4,21.5,87.4,3.7,1008,8.0,3.1,6
28/03/2022,11:00,117,0.6,51.1,0.4,21.7,86.5,0.1,1007,4.7,1.8,4
28/03/2022,12:00,180,1.3,36.5,0.8,21.5,86.1,2.3,1006,4.5,1.9,4
28/03/2022,13:00,171,1.0,44.3,0.5,21.3,87.0,2.2,1006,5.8,2.5,5
28/03/2022,14:00,127,0.8,39.2,0.5,21.1,86.2,3.5,1005,4.3,1.7,3
28/03/2022,15:00,157,0.9,40.6,0.5,20.4,84.8,1.1,1005,4.5,1.3,2
28/03/2022,16:00,176,1.0,36.1,0.5,20.7,86.6,2.1,1005,5.9,2.2,4
28/03/2022,17:00,199,0.7,47.4,0.5,20.6,86.1,4.6,1005,5.0,2.1,4
28/03/2022,18:00,219,0.9,49.7,0.6,20.5,85.5,7.1,1005,6.0,2.7,5
28/03/2022,19:00,207,1.7,25.4,0.8,20.4,86.9,4.1,1005,6.5,2.4,4
28/03/2022,20:00,206,2.5,21.0,1.1,20.3,86.7,3.8,1004,4.0,2.0,3
28/03/2022,21:00,206,4.3,16.3,1.7,19.9,86.4,1.2,1003,4.6,1.7,2
28/03/2022,22:00,206,3.2,31.6,1.7,19.9,80.7,0.6,1001,2.7,0.7,1
28/03/2022,23:00,207,2.1,30.7,1.2,20.0,79.1,0.0,1002,2.6,0.6,1
29/03/2022,00:00,213,1.1,50.8,0.8,19.9,81.9,0.0,1001,2.0,0.8,1
29/03/2022,01:00,217,0.9,44.9,0.6,20.0,80.1,0.0,1001,2.7,0.8,1
29/03/2022,02:00,223,0.8,50.5,0.6,20.0,78.3,0.0,1000,3.5,0.8,1
29/03/2022,03:00,219,0.3,76.7,0.4,20.2,78.1,0.0,1000,4.7,1.0,1
29/03/2022,04:00,210,0.1,96.5,0.3,20.3,77.2,0.0,1000,5.6,1.2,1
29/03/2022,05:00,225,0.2,85.3,0.4,20.0,80.4,0.0,1000,6.0,1.1,1
29/03/2022,06:00,237,0.2,92.8,0.4,20.0,81.3,0.0,1000,7.2,1.3,2
29/03/2022,07:00,248,0.2,82.1,0.3,20.0,83.5,0.0,1001,6.3,1.5,2
29/03/2022,08:00,230,0.3,71.2,0.4,20.4,84.5,0.0,1001,4.3,1.5,3
29/03/2022,09:00,217,0.5,68.6,0.4,20.7,84.5,0.0,1001,5.9,2.0,4
29/03/2022,10:00,275,0.1,79.6,0.3,21.8,81.7,0.0,1000,6.2,2.2,4
29/03/2022,11:00,229,0.1,77.9,0.3,22.8,82.0,0.2,1000,5.8,2.6,5
29/03/2022,12:00,,0.0,69.5,0.2,22.6,85.8,6.7,999,8.4,3.8,8
29/03/2022,13:00,242,0.1,82.9,0.3,24.0,79.8,0.0,998,6.4,3.3,7
29/03/2022,14:00,213,1.0,42.6,0.6,24.3,73.6,0.0,998,7.1,2.5,5
29/03/2022,15:00,206,1.0,43.2,0.6,23.4,76.0,0.0,997,4.8,1.8,4
29/03/2022,16:00,222,0.2,59.9,0.3,23.5,75.8,0.0,998,5.9,2.0,5
29/03/2022,17:00,303,0.1,91.0,0.2,23.4,77.0,0.0,998,5.6,1.9,4
29/03/2022,18:00,314,0.1,92.8,0.2,22.7,79.0,0.0,998,5.6,2.5,6
29/03/2022,19:00,326,0.1,84.4,0.2,22.3,80.0,0.0,998,7.6,3.5,9
29/03/2022,20:00,280,0.1,83.4,0.2,22.2,78.2,0.0,998,7.8,3.1,7
29/03/2022,21:00,261,0.1,93.4,0.2,22.3,75.5,0.0,998,6.1,2.0,4
29/03/2022,22:00,,0.0,103.3,0.2,22.3,77.6,0.0,997,7.1,1.8,2
29/03/2022,23:00,259,0.1,83.8,0.3,22.2,77.0,0.0,997,7.3,2.0,4
30/03/2022,00:00,321,0.1,94.3,0.2,21.8,77.2,0.0,996,7.0,2.5,5
30/03/2022,01:00,315,0.1,89.5,0.3,21.7,75.9,0.0,996,7.5,1.9,3
30/03/2022,02:00,304,0.1,81.2,0.3,21.6,76.0,0.0,995,7.3,3.0,5
30/03/2022,03:00,280,0.2,66.6,0.2,21.4,76.6,0.0,995,7.3,2.3,4
30/03/2022,04:00,297,0.1,83.1,0.3,21.5,74.4,0.0,995,7.8,2.8,5
30/03/2022,05:00,277,0.2,97.9,0.4,21.8,72.1,0.0,996,7.1,2.1,4
30/03/2022,06:00,238,0.4,76.3,0.5,21.9,71.5,0.2,996,7.2,2.8,7
30/03/2022,07:00,226,0.2,90.8,0.4,21.0,79.5,0.1,997,7.4,3.1,7
30/03/2022,08:00,272,0.2,76.7,0.4,21.4,78.3,0.0,997,8.9,3.4,8
30/03/2022,09:00,288,0.3,76.8,0.4,23.7,66.2,0.0,996,14.4,3.6,7
30/03/2022,10:00,268,0.3,86.8,0.5,24.1,63.0,0.0,996,12.1,3.1,6
30/03/2022,11:00,246,0.4,71.5,0.5,23.7,67.4,0.0,995,10.7,2.7,5
30/03/2022,12:00,254,0.5,77.5,0.6,25.6,58.2,0.0,994,10.2,2.7,5
30/03/2022,13:00,262,0.4,85.4,0.6,26.8,53.2,0.0,994,12.5,2.6,4
30/03/2022,14:00,287,0.1,94.8,0.5,27.0,53.4,0.0,994,14.2,2.7,4
30/03/2022,15:00,216,0.1,94.1,0.6,26.9,53.5,0.0,994,8.0,1.9,4
30/03/2022,16:00,226,0.3,83.6,0.5,26.7,55.9,0.0,995,10.4,2.5,4
30/03/2022,17:00,289,0.1,98.7,0.3,25.8,59.5,0.0,996,10.8,2.9,5
30/03/2022,18:00,247,0.1,93.4,0.3,25.1,60.1,0.0,997,10.3,3.7,7
30/03/2022,19:00,234,0.2,89.7,0.5,24.7,61.9,0.0,998,9.7,3.4,6
30/03/2022,20:00,215,0.1,90.6,0.3,24.6,63.6,0.0,999,9.4,3.2,5
30/03/2022,21:00,222,0.2,93.4,0.4,24.1,66.4,0.0,999,11.3,3.1,5
30/03/2022,22:00,265,0.2,81.7,0.3,23.6,68.4,0.0,1000,10.6,2.7,4
30/03/2022,23:00,246,0.2,87.2,0.3,23.5,67.8,0.0,999,8.5,1.8,3
31/03/2022,00:00,223,0.1,84.2,0.3,23.5,67.5,0.0,999,6.0,1.5,2
31/03/2022,01:00,218,0.2,92.1,0.4,23.4,66.9,0.0,999,7.8,2.1,2
31/03/2022,02:00,223,0.2,84.5,0.4,23.0,68.2,0.0,999,8.3,2.5,3
31/03/2022,03:00,242,0.1,82.1,0.3,22.8,68.3,0.0,999,8.4,2.1,3
31/03/2022,04:00,211,0.2,93.3,0.3,22.8,67.6,0.0,999,6.7,1.9,3
31/03/2022,05:00,223,0.3,84.4,0.3,22.7,67.3,0.0,1000,8.2,2.0,3
31/03/2022,06:00,236,0.1,83.3,0.3,23.2,65.5,0.0,1001,10.1,2.3,4
31/03/2022,07:00,229,0.2,80.0,0.3,24.8,59.3,0.0,1002,10.4,2.6,4
31/03/2022,08:00,249,0.2,74.8,0.4,26.3,53.3,0.0,1002,12.1,2.7,5
31/03/2022,09:00,218,0.3,85.1,0.5,27.2,50.9,0.0,1002,11.9,2.4,4
31/03/2022,10:00,214,1.6,39.7,1.0,27.1,49.9,0.0,1002,10.8,1.7,3
31/03/2022,11:00,209,2.3,31.8,1.1,27.0,49.9,0.0,1002,14.0,2.1,3
31/03/2022,12:00,215,1.7,39.2,1.0,27.2,50.1,0.0,1002,9.7,2.3,3
31/03/2022,13:00,209,2.0,31.7,1.0,27.1,50.5,0.0,1002,12.2,2.9,4
31/03/2022,14:00,210,1.7,39.3,0.9,27.0,50.0,0.0,1002,11.7,3.2,5
31/03/2022,15:00,210,2.0,29.4,1.0,27.2,48.7,0.0,1002,11.0,3.5,5
31/03/2022,16:00,212,1.5,36.8,0.8,27.0,49.0,0.0,1002,12.5,4.0,7
31/03/2022,17:00,203,1.7,26.6,0.9,26.6,47.9,0.0,1003,13.0,4.3,7
31/03/2022,18:00,209,1.4,33.2,0.7,25.8,49.7,0.0,1004,13.0,4.5,7
31/03/2022,19:00,215,0.8,47.6,0.5,24.8,53.4,0.0,1005,11.6,4.1,7
31/03/2022,20:00,218,0.9,32.0,0.5,24.0,56.8,0.0,1006,11.2,4.1,7
31/03/2022,21:00,218,0.9,36.1,0.5,23.5,59.1,0.0,1006,11.6,3.8,6
31/03/2022,22:00,216,1.0,43.1,0.7,23.2,60.8,0.0,1006,10.2,3.5,5
31/03/2022,23:00,216,1.1,36.1,0.6,22.7,63.1,0.0,1006,7.4,2.8,4
01/04/2022,00:00,213,1.0,43.9,0.6,22.3,63.9,0.0,1006,8.7,3.1,4
01/04/2022,01:00,216,0.9,46.5,0.6,22.0,63.7,0.0,1006,10.1,3.6,4
01/04/2022,02:00,212,0.9,46.5,0.6,21.3,62.6,0.0,1006,15.8,6.2,9
01/04/2022,03:00,222,1.0,36.0,0.6,20.8,61.2,0.0,1006,19.8,7.3,10
01/04/2022,04:00,215,1.0,40.3,0.7,20.6,56.1,0.0,1006,20.9,7.6,11
01/04/2022,05:00,218,0.8,44.6,0.6,20.3,54.8,0.0,1007,20.4,7.8,11
01/04/2022,06:00,224,0.7,56.6,0.5,20.5,53.6,0.0,1007,24.6,7.9,12
01/04/2022,07:00,217,1.0,49.5,0.7,21.5,49.4,0.0,1008,23.2,7.1,10
01/04/2022,08:00,212,1.1,43.3,0.8,22.8,46.0,0.0,1008,40.5,7.9,10
01/04/2022,09:00,215,0.5,62.1,0.5,24.4,43.2,0.0,1009,18.1,5.5,8
01/04/2022,10:00,202,0.7,64.9,0.6,25.1,41.6,0.0,1008,15.9,5.1,7
01/04/2022,11:00,213,0.4,76.4,0.4,26.4,39.7,0.0,1008,16.2,5.1,7
01/04/2022,12:00,304,0.4,67.2,0.4,26.9,38.7,0.0,1007,15.9,4.9,7
01/04/2022,13:00,191,0.6,56.5,0.5,27.0,38.9,0.0,1006,14.3,4.7,7
01/04/2022,14:00,27,0.6,57.3,0.6,27.2,41.2,0.0,1006,15.3,5.1,8
01/04/2022,15:00,29,1.1,36.5,0.6,25.9,47.3,0.0,1006,20.4,5.2,8
01/04/2022,16:00,55,1.0,42.9,0.7,25.2,50.8,0.0,1006,15.4,4.9,7
01/04/2022,17:00,73,0.8,40.0,0.6,24.2,54.9,0.0,1007,13.0,4.5,6
01/04/2022,18:00,86,0.7,41.4,0.4,23.2,58.2,0.0,1007,12.1,4.6,7
01/04/2022,19:00,78,0.4,52.6,0.3,22.6,61.7,0.0,1008,12.9,5.2,9
01/04/2022,20:00,62,0.3,59.9,0.3,22.3,63.3,0.0,1009,12.9,5.3,10
01/04/2022,21:00,99,0.4,55.9,0.2,22.2,63.7,0.0,1009,14.3,5.2,9
01/04/2022,22:00,73,0.4,52.3,0.3,21.9,64.8,0.0,1009,14.3,5.2,9
01/04/2022,23:00,88,0.4,59.6,0.3,22.0,64.2,0.0,1009,14.6,5.0,8
02/04/2022,00:00,107,0.4,51.0,0.3,21.8,63.4,0.0,1009,13.3,4.6,7
02/04/2022,01:00,166,0.4,43.8,0.2,21.3,64.9,0.0,1009,14.3,4.7,6
02/04/2022,02:00,211,0.4,40.0,0.2,20.9,68.3,0.0,1009,14.1,5.0,8
02/04/2022,03:00,189,0.4,31.1,0.2,20.5,73.3,0.0,1009,12.6,5.2,10
02/04/2022,04:00,153,0.2,46.2,0.2,20.1,76.3,0.0,1009,15.1,5.5,11
02/04/2022,05:00,212,0.4,54.7,0.3,19.6,77.5,0.0,1010,13.7,5.9,12
02/04/2022,06:00,244,0.2,60.4,0.2,19.7,77.3,0.0,1010,15.7,6.3,14
02/04/2022,07:00,208,0.3,62.2,0.3,21.2,69.6,0.0,1011,16.0,5.9,12
02/04/2022,08:00,205,0.6,50.3,0.4,22.7,61.9,0.0,1011,15.9,5.9,11
02/04/2022,09:00,36,0.2,57.9,0.4,24.3,56.9,0.0,1011,17.0,5.9,11
02/04/2022,10:00,35,0.2,58.6,0.5,25.9,51.8,0.0,1011,16.3,5.5,10
02/04/2022,11:00,60,0.1,61.5,0.3,26.5,49.1,0.0,1010,14.5,5.8,10
02/04/2022,12:00,26,0.9,37.4,0.6,26.0,54.2,0.0,1010,17.6,5.7,11
02/04/2022,13:00,16,1.3,35.4,0.6,25.9,55.4,0.0,1009,13.8,5.4,10
02/04/2022,14:00,13,1.3,38.0,0.7,26.0,54.4,0.0,1008,12.0,5.0,8
02/04/2022,15:00,10,1.5,29.9,0.7,25.3,58.0,0.0,1008,13.9,5.1,9
02/04/2022,16:00,8,1.7,29.1,0.7,25.0,60.2,0.0,1009,13.3,4.8,8
02/04/2022,17:00,10,2.0,26.5,0.8,24.4,63.0,0.0,1009,12.8,4.8,8
02/04/2022,18:00,11,1.4,29.5,0.7,24.1,65.9,0.0,1010,15.1,5.4,10
02/04/2022,19:00,9,1.0,32.0,0.4,24.0,67.5,0.0,1010,15.2,6.3,13
02/04/2022,20:00,3,0.9,25.7,0.4,23.7,69.0,0.0,1011,14.1,6.4,15
02/04/2022,21:00,352,1.0,27.4,0.4,23.5,70.2,0.0,1011,16.6,6.9,16
02/04/2022,22:00,345,1.0,28.4,0.4,23.2,72.1,0.0,1011,19.1,7.2,16
02/04/2022,23:00,346,0.4,54.4,0.4,22.9,74.0,0.0,1011,14.8,6.5,14
03/04/2022,00:00,327,0.5,51.5,0.3,22.7,75.3,0.0,1011,13.6,6.0,12
03/04/2022,01:00,313,0.1,62.1,0.2,22.5,76.1,0.0,1011,12.8,5.7,9
03/04/2022,02:00,282,0.1,61.8,0.2,21.9,78.5,0.0,1010,12.7,5.8,11
03/04/2022,03:00,279,0.1,79.1,0.2,21.4,78.9,0.0,1011,13.5,6.1,12
03/04/2022,04:00,197,0.4,50.5,0.3,20.9,80.2,0.0,1011,13.0,6.0,12
03/04/2022,05:00,203,0.4,42.0,0.2,20.7,81.1,0.0,1011,13.4,6.4,13
03/04/2022,06:00,218,0.4,37.7,0.2,20.7,81.1,0.0,1012,14.3,7.0,16
03/04/2022,07:00,292,0.1,65.1,0.2,22.2,75.1,0.0,1013,16.5,7.6,18
03/04/2022,08:00,205,0.5,49.1,0.3,23.8,67.8,0.0,1013,16.2,7.8,20
03/04/2022,09:00,198,0.1,66.4,0.3,25.9,61.0,0.0,1013,14.9,6.9,15
03/04/2022,10:00,16,0.4,59.8,0.5,27.4,53.9,0.0,1013,13.3,5.6,10
03/04/2022,11:00,357,0.6,57.6,0.5,27.7,53.1,0.0,1012,13.6,5.7,10
03/04/2022,12:00,15,1.3,34.3,0.7,27.9,53.6,0.0,1011,14.8,5.9,11
03/04/2022,13:00,21,1.5,39.1,0.8,27.8,54.8,0.0,1010,14.9,5.8,10
03/04/2022,14:00,14,1.8,32.9,0.9,27.5,52.2,0.0,1010,13.6,5.4,9
03/04/2022,15:00,6,2.2,23.4,0.8,27.1,46.3,0.0,1010,11.3,4.5,7
03/04/2022,16:00,15,1.9,30.4,0.9,26.3,56.6,0.0,1010,12.0,4.7,8
03/04/2022,17:00,4,2.1,25.8,0.9,25.2,66.0,0.0,1011,13.3,5.2,9
03/04/2022,18:00,7,1.8,26.6,0.8,24.7,68.7,0.0,1011,13.8,5.6,10
03/04/2022,19:00,8,1.4,27.6,0.6,24.6,70.3,0.0,1012,14.5,6.0,12
03/04/2022,20:00,9,1.2,36.6,0.6,24.6,70.3,0.0,1012,15.0,5.8,11
03/04/2022,21:00,5,1.4,27.3,0.6,24.5,69.9,0.0,1012,14.1,5.6,10
03/04/2022,22:00,346,0.8,30.1,0.4,24.3,69.8,0.0,1013,14.8,5.5,10
03/04/2022,23:00,355,0.8,26.7,0.3,23.7,73.2,0.0,1012,13.9,5.8,11
04/04/2022,00:00,340,0.2,62.6,0.2,23.6,74.0,0.0,1012,14.1,5.8,11
04/04/2022,01:00,212,0.2,42.1,0.1,23.0,76.2,0.0,1012,14.9,6.2,10
04/04/2022,02:00,116,0.4,34.5,0.2,23.1,76.4,0.0,1012,13.7,6.1,12
04/04/2022,03:00,351,0.1,57.8,0.2,23.0,76.9,0.0,1012,14.2,5.9,12
